0.006103515625,16384
2.679443359375,16384
4.290771484375,16384
6.6162109375,16384
9.820556640625,16384
10.21728515625,16384
10.0830078125,16384
8.331298828125,16384
11.14501953125,16384
11.224365234375,16384
12.432861328125,16384
11.572265625,16384
9.112548828125,16384
12.255859375,16384
11.383056640625,16384
14.34326171875,16384
12.7197265625,16384
10.24169921875,16384
14.19677734375,16384
12.548828125,16384
12.164306640625,16384
13.262939453125,16384
13.31787109375,16384
15.22216796875,16384
15.985107421875,16384
15.1123046875,16384
14.141845703125,16384
12.713623046875,16384
15.07568359375,16384
17.425537109375,16384
14.48974609375,16384
17.236328125,16384
15.53955078125,16384
12.359619140625,16384
14.398193359375,16384
16.107177734375,16384
13.519287109375,16384
16.314697265625,16384
16.11328125,16384
15.484619140625,16384
16.32080078125,16384
12.0361328125,16384
14.97802734375,16384
17.236328125,16384
16.571044921875,16384
16.88232421875,16384
17.803955078125,16384
18.7744140625,16384
14.7216796875,16384
15.777587890625,16384
17.1875,16384
17.144775390625,16384
17.718505859375,16384
16.66259765625,16384
15.203857421875,16384
17.291259765625,16384
17.840576171875,16384
14.2822265625,16384
18.37158203125,16384
16.36962890625,16384
17.2119140625,16384
17.779541015625,16384
17.730712890625,16384
13.5498046875,16384
18.719482421875,16384
16.2109375,16384
16.93115234375,16384
18.54248046875,16384
18.76220703125,16384
18.46923828125,16384
15.78369140625,16384
16.070556640625,16384
19.49462890625,16384
18.206787109375,16384
20.37353515625,16384
17.938232421875,16384
18.20068359375,16384
18.670654296875,16384
16.88232421875,16384
19.37255859375,16384
18.353271484375,16384
19.464111328125,16384
13.6474609375,16384
18.048095703125,16384
16.778564453125,16384
19.427490234375,16384
18.804931640625,16384
13.39111328125,16384
18.634033203125,16384
18.243408203125,16384
21.13037109375,16384
20.379638671875,16384
17.572021484375,16384
17.498779296875,16384
19.66552734375,16384
18.243408203125,16384
17.39501953125,16384
17.63916015625,16384
19.970703125,16384
19.86083984375,16384
19.56787109375,16384
16.827392578125,16384
19.43359375,16384
19.677734375,16384
19.53125,16384
19.37255859375,16384
18.133544921875,16384
15.576171875,16384
17.620849609375,16384
18.2861328125,16384
20.538330078125,16384
20.074462890625,16384
19.4091796875,16384
14.617919921875,16384
21.478271484375,16384
20.428466796875,16384
21.08154296875,16384
17.681884765625,16384
18.463134765625,16384
19.061279296875,16384
19.54345703125,16384
16.571044921875,16384
17.889404296875,16384
19.049072265625,16384
20.245361328125,16384
20.15380859375,16384
19.68994140625,16384
15.576171875,16384
19.403076171875,16384
19.842529296875,16384
21.69189453125,16384
21.343994140625,16384
19.635009765625,16384
15.045166015625,16384
20.76416015625,16384
20.831298828125,16384
21.52099609375,16384
17.962646484375,16384
19.366455078125,16384
20.37353515625,16384
21.282958984375,16384
18.133544921875,16384
18.73779296875,16384
20.587158203125,16384
20.47119140625,16384
20.648193359375,16384
18.304443359375,16384
17.10205078125,16384
18.56689453125,16384
18.85986328125,16384
20.416259765625,16384
20.08056640625,16384
20.599365234375,16384
14.837646484375,16384
22.418212890625,16384
21.142578125,16384
21.6552734375,16384
17.9931640625,16384
19.0185546875,16384
19.7509765625,16384
19.775390625,16384
18.2373046875,16384
21.03271484375,16384
21.038818359375,16384
22.271728515625,16384
21.771240234375,16384
20.721435546875,16384
15.716552734375,16384
21.10595703125,16384
19.305419921875,16384
20.343017578125,16384
20.318603515625,16384
20.721435546875,16384
16.14990234375,16384
21.038818359375,16384
21.783447265625,16384
21.490478515625,16384
18.402099609375,16384
20.660400390625,16384
20.703125,16384
22.021484375,16384
18.994140625,16384
21.17919921875,16384
19.82421875,16384
22.54638671875,16384
19.873046875,16384
19.915771484375,16384
16.290283203125,16384
18.951416015625,16384
20.66650390625,16384
21.624755859375,16384
20.855712890625,16384
20.7275390625,16384
15.39306640625,16384
22.802734375,16384
23.15673828125,16384
21.966552734375,16384
19.0673828125,16384
19.68994140625,16384
21.6064453125,16384
22.32666015625,16384
19.000244140625,16384
20.989990234375,16384
21.1181640625,16384
22.442626953125,16384
21.868896484375,16384
20.758056640625,16384
17.449951171875,16384
19.903564453125,16384
20.721435546875,16384
21.826171875,16384
20.3125,16384
20.458984375,16384
16.78466796875,16384
22.98583984375,16384
23.162841796875,16384
22.44873046875,16384
17.90771484375,16384
19.921875,16384
21.3623046875,16384
22.15576171875,16384
19.049072265625,16384
21.148681640625,16384
21.112060546875,16384
22.332763671875,16384
21.710205078125,16384
20.95947265625,16384
17.230224609375,16384
20.635986328125,16384
21.234130859375,16384
22.75390625,16384
21.478271484375,16384
22.613525390625,16384
18.017578125,16384
22.83935546875,16384
22.3876953125,16384
21.875,16384
19.915771484375,16384
20.947265625,16384
21.368408203125,16384
21.44775390625,16384
19.482421875,16384
21.734619140625,16384
22.35107421875,16384
23.248291015625,16384
22.320556640625,16384
20.550537109375,16384
17.840576171875,16384
21.209716796875,16384
21.2646484375,16384
22.7294921875,16384
21.2646484375,16384
21.71630859375,16384
17.669677734375,16384
23.53515625,16384
22.93701171875,16384
22.369384765625,16384
20.001220703125,16384
20.9228515625,16384
22.021484375,16384
23.30322265625,16384
19.268798828125,16384
21.4599609375,16384
21.319580078125,16384
22.943115234375,16384
22.113037109375,16384
21.868896484375,16384
17.96875,16384
